id,date,text,author_name,retweets,likes
8.66599237978648E+017,Mon May 22 15:48:53 IST 2017,RT @lovy_chahat: Ohhh nooooo Dhoni out 😭😭😭😭😭😭 #IPLfinal,Sakshamkohin4,0,0
8.66599246237241E+017,Mon May 22 15:48:55 IST 2017,#ipl #DERBYvsWORCS WORCS: 338/4 (77.0 Ovs) Tom Kohler-Cadmore : 9/12. Joe Clarke : 6/14. Tom Taylor:10-1-51-0. Worcs le,tweetcricscore,0,0
8.66599247105413E+017,Mon May 22 15:48:55 IST 2017,#ipl #SUSvsDUR SUS: 52/2 (15.0 Ovs) L Wells : 20/44. S van Zyl : 4/11. G Onions:7-1-23-2. SUS trail by 235 runs,tweetcricscore,0,0
8.6659925056145E+017,Mon May 22 15:48:56 IST 2017,RT @IPL: CHAMPIONS - 2017 #IPLfinal https://t.co/cK1N9FjHPP,georgenolan1980,0,0
8.66599267737141E+017,Mon May 22 15:49:00 IST 2017,RT @virendersehwag: What a brilliant #IPLfinal Congratulations @mipaltan on a great victory.Congratulations to Pune as well for giving suc…,baranwal_i,0,0
8.6659927585323E+017,Mon May 22 15:49:02 IST 2017,Venue should be #UAE & sponsor should be @HaierPakistan then let the show begin ! https://t.co/EEOdhpxYIZ,NabilAfridi10,0,0
8.66599286729003E+017,Mon May 22 15:49:05 IST 2017,Who was the reason for #RPS loose in the Finals ? #RPSvMI #IPLfinal #IPL2017 #MainTeraBoyfriend #LynchMobSarkar #mondaymotivation,ChauhanShuyash,0,0
8.66599291548082E+017,Mon May 22 15:49:06 IST 2017,RT @SirPareshRawal: We have a wide variety of choices ! https://t.co/rpciWyhLha,royalroy_22,0,0
8.66599295625114E+017,Mon May 22 15:49:07 IST 2017,Well said... https://t.co/x2PfLjRbd6,PPatel1504,0,0
8.66599306761036E+017,Mon May 22 15:49:10 IST 2017,RT @AlwaysKNA: 100 cr Club & asith 😂😂😂 #ipl #Mi #IPLfinal #Rajinikanth #Ilayathalapathy #vijay #suriya #Kamal #lawrence https://t.co/iqDu0…,karthikdeva619,0,0
8.66599313144558E+017,Mon May 22 15:49:11 IST 2017,RT @harbhajan_singh: Fantastic way to finish 10 years.. what a great feeling.. congratulations @mipaltan thank u each and everyone.…,modimayank4476,0,0
8.66599327447359E+017,Mon May 22 15:49:14 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/JGULDbOEb6,CricketUrdu,0,0
8.6659933108779E+017,Mon May 22 15:49:15 IST 2017,RT @ESPNcricinfo: ESPNcricinfo's jury named its all-time #IPL XI. Would you make any changes? Vote for our readers' all-time #IPLXI…,sumitmonss,0,0
8.66599335429059E+017,Mon May 22 15:49:16 IST 2017,RT @AlwaysKNA: 100 cr Club & asith 😂😂😂 #ipl #Mi #IPLfinal #Rajinikanth #Ilayathalapathy #vijay #suriya #Kamal #lawrence https://t.co/iqDu0…,bastin87912292,0,0
8.66599342659994E+017,Mon May 22 15:49:18 IST 2017,@Sanatzzz @sachin_rt @mipaltan @RPSupergiants Bro #Ipl is about young talent..Hope you know the main reason for this..,vineet_kargeti,0,0
8.66599347147985E+017,Mon May 22 15:49:19 IST 2017,"RT @kirandaasi: #BBMAsOnVh1 #IPLfinal #kabirisgod #kabir is our Godfather,Soulfather. #Sensex #JE54CrOnDay3 #SahebBiwiAurGangster3…",AwdheshSen,0,0
8.66599352600584E+017,Mon May 22 15:49:20 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,baranwal_i,0,0
8.66599360095597E+017,Mon May 22 15:49:22 IST 2017,@ndtv and we make four australian captain in #IPL,DIWAKARSHRIVAS1,0,0
8.66599362985701E+017,Mon May 22 15:49:23 IST 2017,"RT @IExpressSports: David Warner wins Orange Cap, Ben Stokes Most Valuable Player, list of #IPL awards https://t.co/xuYSBpegeT",chalbaluchal,0,0
8.66599381943931E+017,Mon May 22 15:49:27 IST 2017,"RT @ESPNcricinfo: 'Bumrah, I don’t know if Indian cricket realises how good this guy is going to be. Superstar' - McClenaghan…",adityakumaryuv,0,0
8.66599386842878E+017,Mon May 22 15:49:29 IST 2017,"RT @SirRofl_Nehra: Steve Smith won it for Mumbai Indians, What an Great Inning 51(50balls)😅 King of jungle @hvgoenka 😂😅 #RPSvsMI #IPLFina…",samal_abhishek7,0,0
8.66599388478665E+017,Mon May 22 15:49:29 IST 2017,RT @theHasnainRaza: Turning Point #IPLfinal https://t.co/gQQArXGC8d,jaggu000,0,0
8.6659940521393E+017,Mon May 22 15:49:33 IST 2017,"RT @CorviLedLight: #Winner Of #IPLFinal #Corviledlight #Contest for guessing right team is @varun4yaars. Congrats, pls dm us for prize deta…",dutt_sankar,0,0
8.66599412830794E+017,Mon May 22 15:49:35 IST 2017,RT @HaydosTweets: Soaking up the atmosphere at this years #IPLfinal @KP24 and I agree that @mipaltan needed a little more batting int…,DpprasadPrasad,0,0
8.6659942561085E+017,Mon May 22 15:49:38 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",Basavraj97,0,0
8.6659942896624E+017,Mon May 22 15:49:39 IST 2017,RT @MeeratTariq1: Am I the only one who doesn't care about #IPLfinal but this GIF😂😘Love you BAE @_fawadakhan_ 💜btw @ndtv nice move🙃👏 https:…,Fawadfan213,0,0
8.66599434318004E+017,Mon May 22 15:49:40 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",vaikrant09,0,0
8.66599435807199E+017,Mon May 22 15:49:40 IST 2017,"RT @CorviLedLight: #Corviledlight #IPLFinal #Contest winner for #ManOfTheMatch is @adrsh11 . Congrats for winning, pls DM us for prize deta…",dutt_sankar,0,0
8.66599446225625E+017,Mon May 22 15:49:43 IST 2017,"Surely Sehwag never did enough in the IPL to merit the opener slot ahead of Warner, who is probably the best all ti… https://t.co/DpX611dy8v",TweetinderKaul,0,0
8.66599456451564E+017,Mon May 22 15:49:45 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,Basavraj97,0,0
8.66599457403658E+017,Mon May 22 15:49:45 IST 2017,U feel the frst innings as a test match sir? Then wat abt 2nd innings please tweet waiting fr ur tweet abt 2nd inni… https://t.co/QQpsoQ2Ipx,Mustafa_Mighty,0,0
8.66599466035433E+017,Mon May 22 15:49:47 IST 2017,RT @RanveerOfficial: YES !!!!! YES !!!!! OHHHHH YESSSSSS !!!!!!!! CHAMPIONS !!!!!!!!! 🙌🏽🏆🌟😍 #IPLfinal #RPSvMI,ShagShariff,0,0
8.66599474667426E+017,Mon May 22 15:49:50 IST 2017,RT @gauravkapur: Man!!!!! What a match!!! Heart stopping stuff #IPLfinal,Sekar1_AK,0,0
8.66599475107811E+017,Mon May 22 15:49:50 IST 2017,RT @virendersehwag: What a brilliant #IPLfinal Congratulations @mipaltan on a great victory.Congratulations to Pune as well for giving suc…,Basavraj97,0,0
8.66599485945913E+017,Mon May 22 15:49:52 IST 2017,RT @kratika4feb: @firkiii @Ra_Bies 😂😂😂For those dhoni fans who doesn't respect other Players...😂😂Best Finisher #IPLfinal #RPSvMI…,awana777,0,0
8.66599488206406E+017,Mon May 22 15:49:53 IST 2017,RT @iLazyLad: RT if you're supporting #RPS only coz of Dhoni. #IPLfinal,pranav2028,0,0
8.66599489372537E+017,Mon May 22 15:49:53 IST 2017,Would start wid selecting a new jury! https://t.co/rSk954KS8Z,macbandra,0,0
8.66599494300955E+017,Mon May 22 15:49:54 IST 2017,RT @mipaltan: The moment we were crowned champions! It doesn't get any better than this! 💪🏆😍 #CricketMeriJaan #IPLfinal #BELI3VE https://t…,Basavraj97,0,0
8.66599503155135E+017,Mon May 22 15:49:56 IST 2017,@IrfanPathan Missing u since long time in cricket Irfan Bhai ur last over in #ipl force MI for Superover that was… https://t.co/FFmO7IIfd6,Firosefitness,0,0
8.6659950385537E+017,Mon May 22 15:49:57 IST 2017,"RT @SirJadeja: #Dhoni Hater's Logic: Steve Smith Took #RPS To #IPLfinal, But #RPS Lost Because Of #MSDhoni. 😂😂😂🙏🏾🙏🏾🙏🏾 #IPL #RPSvsMI #RPSvM…",raviranjanhr,0,0
8.66599506162405E+017,Mon May 22 15:49:57 IST 2017,RT @o2amber: Exclusive proof that why Mumbai wins the #iplfinal2017 We will go to @ICC with this proof ~ #रायता_नरेश…,nsmertiabkn,0,0
8.66599506480988E+017,Mon May 22 15:49:57 IST 2017,RT @rajpandit17: The moment that turned the game around for @mipaltan! #WomanOfTheMatch #IPL2017 #RPSvMI #IPL https://t.co/NIJU6LjDdX,kaushikbhakat,0,0
8.66599507110375E+017,Mon May 22 15:49:57 IST 2017,RT @therealkapildev: This is how you want a final match to be like. Super exciting. Congrats @mipaltan on another ipl title. #IPLfinal #RPS…,vidyadharginde,0,0
8.66599512898404E+017,Mon May 22 15:49:59 IST 2017,#ipl #DERBYvsWORCS WORCS: 341/4 (77.2 Ovs) Joe Clarke : 8/15. Tom Kohler-Cadmore : 10/13. Tom Taylor:10.2-1-54-0. Worcs,tweetcricscore,0,0
8.66599513632453E+017,Mon May 22 15:49:59 IST 2017,"#ipl #DERBYvsWORCS Tom Taylor to Joe Clarke, out Caught by Madsen!! Joe Clarke c Madsen b Tom Taylor 8(16)",tweetcricscore,0,0
8.66599516417311E+017,Mon May 22 15:50:00 IST 2017,RT @mipaltan: The moment we were crowned champions! It doesn't get any better than this! 💪🏆😍 #CricketMeriJaan #IPLfinal #BELI3VE https://t…,pisaasu,0,0
8.6659952052772E+017,Mon May 22 15:50:00 IST 2017,RT @TheKKRiders: THANK YOU FOR THE SUPPORT!! #IPL #KKR https://t.co/yLABSHJBQS,oh_kolkata,0,0
8.66599522369065E+017,Mon May 22 15:50:01 IST 2017,RT @KamatGurudas: Nail biting finish to the #IPL. Congrats @mipaltan! Organizers need to re-draft rules on matches being interrupted due to…,AjayJaiswal026,0,0
8.66599527804944E+017,Mon May 22 15:50:02 IST 2017,RT @Cricketracker: We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/xiAxhVkL8M,RakeshMHTre,0,0
8.66599541730136E+017,Mon May 22 15:50:06 IST 2017,RT @BhayanakPuppy: RT if you think that the match was fixed. #IPLfinal,gurpreet4022,0,0
8.66599569789813E+017,Mon May 22 15:50:12 IST 2017,RT @RanveerOfficial: Weeeee are the CHAMPIONSSSSS !!! 🤘🏽🎶🎶🎶 😍🏏🏆🏆🏆 #MI #IPLfinal @mipaltan https://t.co/q2vpxKzBPK,ShagShariff,0,0
8.66599574785241E+017,Mon May 22 15:50:13 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,TanmayBiswas007,0,0
8.66599601683485E+017,Mon May 22 15:50:20 IST 2017,RT @RPSupergiants: Our #IPL experience was amazing!🙌 We played some great teams & incredible games!🙏 Find our #IPLFinal images here:…,manishs89289852,0,0
8.66599613016527E+017,Mon May 22 15:50:23 IST 2017,ESPNcricinfo: ESPNcricinfo's jury named its all-time #IPL XI. Would you make any changes? Vote for our readers' … https://t.co/q0W8suBmSu,bdnews24,0,0
8.66599630691344E+017,Mon May 22 15:50:27 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/4c602wxXQi,ICCLive_PAK,0,0
8.66599635825164E+017,Mon May 22 15:50:28 IST 2017,RT @lionsdenkxip: Captain #GlennMaxwell wins the Yes Bank maximum sixes award for the season with 26 hit this season! Well done cap! #IPLFi…,Maxwellman3,0,0
8.66599640220795E+017,Mon May 22 15:50:29 IST 2017,#MumbaiIndians win thrilling #IPL final. This and other #News in our daily video #GNHeadlines:… https://t.co/0DuOrnokO9,GulfNewsTV,0,0
8.66599662853251E+017,Mon May 22 15:50:34 IST 2017,RT @kratika4feb: @firkiii @Ra_Bies 😂😂😂For those dhoni fans who doesn't respect other Players...😂😂Best Finisher #IPLfinal #RPSvMI…,Krishna_yagyika,0,0
8.66599671875084E+017,Mon May 22 15:50:37 IST 2017,RT @PR_offl: Yes this brothers Rocking this #IPL #Pandya_Brothers https://t.co/den8xu3Hb2,mariselvam12134,0,0
8.66599715005014E+017,Mon May 22 15:50:47 IST 2017,#IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI #Aziz-Sarparah,T20_LiveIPL,0,0
8.66599714736747E+017,Mon May 22 15:50:47 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/25Xs5fHejg,ICC_SportsInfo,0,0
8.66599731585143E+017,Mon May 22 15:50:51 IST 2017,RT @HARRDYSANDHU: What a game it has been till now!!! #IPLfinal,maahi_maurya,0,0
8.66599735745958E+017,Mon May 22 15:50:52 IST 2017,"And while he’s superb, Bhuvi has probably two good IPL seasons behind him. if that is sufficient performance, then… https://t.co/6n2fgTyrG4",TweetinderKaul,0,0
8.66599757258609E+017,Mon May 22 15:50:57 IST 2017,#ipl #LEICvsKENT KENT: 207/5 (44.0 Ovs) Adam Rouse : 12/46. Darren Stevens : 65/53. McKay:13-4-30-0. KENT trail by 21,tweetcricscore,0,0
8.66599760140149E+017,Mon May 22 15:50:58 IST 2017,RT @ESPNcricinfo: #IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI Whic…,IamFarazz,0,0
8.66599764523008E+017,Mon May 22 15:50:59 IST 2017,RT @KejriTrolls: @desertfox61I u shud see this.. 👇 https://t.co/0OhCSl0iGz,desertfox61I,0,0
8.66599767580832E+017,Mon May 22 15:50:59 IST 2017,RT @harbhajan_singh: Fantastic way to finish 10 years.. what a great feeling.. congratulations @mipaltan thank u each and everyone.…,JibnJyoti1,0,0
8.66599773356384E+017,Mon May 22 15:51:01 IST 2017,"RT @NitaMAmbani: #IPL2017 trophy taken to Shree #Siddhivinayak to seek blessings, after @mumbaiindians won the #IPL title.…",AB3131977,0,0
8.66599786287423E+017,Mon May 22 15:51:04 IST 2017,RT @Atheist_Krishna: 1st half: MI upto finals 2nd half: On the day of finals #IPLfinal https://t.co/fjjdL2kOK6,pavan_1991,0,0
8.66599800422224E+017,Mon May 22 15:51:07 IST 2017,"RT @NitaMAmbani: RT ""@The_AnuMalik: WHAT A MATCH! WHAT A NIGHT!! CONGRATULATIONS!!!!!!""#NitaAmbani #AkashAmbani #AnantAmbani…",dhindsa_taran,0,0
8.66599806461895E+017,Mon May 22 15:51:09 IST 2017,RT @ESPNcricinfo: ESPNcricinfo's jury named its all-time #IPL XI. Would you make any changes? Vote for our readers' all-time #IPLXI…,nadeez_,0,0
8.66599811478282E+017,Mon May 22 15:51:10 IST 2017,#IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI #IBrAhIm_SaFi,Zee_SpOrTs,0,0
8.66599813814653E+017,Mon May 22 15:51:10 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,khandaresach,0,0
8.66599821993419E+017,Mon May 22 15:51:12 IST 2017,RT @KamatGurudas: Nail biting finish to the #IPL. Congrats @mipaltan! Organizers need to re-draft rules on matches being interrupted due to…,Abhishek086Raj,0,0
8.66599825281872E+017,Mon May 22 15:51:13 IST 2017,RT @mipaltan: LEGENDS! #CricketMeriJaan #IPLfinal https://t.co/BcgBqyGU5B,BILLARAMTHALA1,0,0
8.66599831459864E+017,Mon May 22 15:51:15 IST 2017,"RT @mipaltan: ""Tonight's going to be a good night!"" #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/9FbM5YjOOq",shivam_hazard,0,0
8.66599831816421E+017,Mon May 22 15:51:15 IST 2017,RT @WithCongDelhi: First @SirPareshRawal deleted his tweet but when he saw that he is getting overwhelming support he again posted tha…,KPadmaRani1,0,0
8.66599833397637E+017,Mon May 22 15:51:15 IST 2017,RT @VVSLaxman281: What a brilliant #IPLfinal Congratulations @mipaltan on a great victory👍👌Congrats to @RPSupergiants as well for an outst…,sejal_mokal,0,0
8.66599837961159E+017,Mon May 22 15:51:16 IST 2017,"RT @NitaMAmbani: #IPL2017 trophy taken to Shree #Siddhivinayak to seek blessings, after @mumbaiindians won the #IPL title.…",dhindsa_taran,0,0
8.66599850019701E+017,Mon May 22 15:51:19 IST 2017,RT @SharadRathod07: Aam Aadmi Gladiators @MufflerMan_vish finishes at the top of the league. https://t.co/3hAikYeWzU #IPL #IPLFANTASY…,MufflerMan_vish,0,0
8.66599860694393E+017,Mon May 22 15:51:22 IST 2017,RT @kabirputra: #BBMAsOnVh1 #IPLfinal #kabirisgod Know who is creature of all universe. https://t.co/Ob9O9VsZ7Q https://t.co/voYwl244ER,GeetaNarwaria,0,0
8.6659986222932E+017,Mon May 22 15:51:22 IST 2017,RT @mipaltan: Retweet to vote for Mitchell Johnson as your Fans' Player of the Match! #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/nd…,rathinagokul25,0,0
8.66599879950258E+017,Mon May 22 15:51:26 IST 2017,RT @ChennaiIPL: Congratulations @mipaltan! #IPLfinal,sejal_mokal,0,0
8.66599881896603E+017,Mon May 22 15:51:27 IST 2017,RT @shashanketkar: What a match! #IPLfinal,mmm223376,0,0
8.66599888758334E+017,Mon May 22 15:51:28 IST 2017,"RT @RadioMirchiUAE: Best IPL Finals ever! Congratulations Mumbai, well played Pune!! @mipaltan @IPL #IPLfinal https://t.co/7Hx7NwrVz3",azharsiddiqui72,0,0
8.66599896584815E+017,Mon May 22 15:51:30 IST 2017,RT @LiebCricket: I’d choose Gilchrist as a bowler. Phenomenal strike rate. https://t.co/po66X7cmDl,harish_staycalm,0,0
8.66599896715076E+017,Mon May 22 15:51:30 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/1Ry216AXVW,CT17_U,0,0
8.66599905720021E+017,Mon May 22 15:51:32 IST 2017,RT @SabinaLamba: Wow.. what a match.. well played #mumbaiindians . Had almost given up hope. Unbelievable. #IPLfinal,azharsiddiqui72,0,0
8.66599910203953E+017,Mon May 22 15:51:33 IST 2017,The latest SportzMad Mirror! https://t.co/LAqvlJ9nki Thanks to @TravisLRB @yuesty @ThatsOnline #golf #ipl,SportzBilly,0,0
8.66599928692441E+017,Mon May 22 15:51:38 IST 2017,RT @RPSupergiants: Our #IPL experience was amazing!🙌 We played some great teams & incredible games!🙏 Find our #IPLFinal images here:…,idipankar1995,0,0
8.6659995434886E+017,Mon May 22 15:51:44 IST 2017,RT @VVSLaxman281: What a brilliant #IPLfinal Congratulations @mipaltan on a great victory👍👌Congrats to @RPSupergiants as well for an outst…,TimbadiyaJenish,0,0
8.66600002138907E+017,Mon May 22 15:51:55 IST 2017,RT @SirJadeja: Let's Have 2 Minutes Of Silence For Goenka's King Of Jungle: Steve Smith's Innings. #IPL #MSDhoni #RPSvsMI…,1998Srikrishna,0,0
8.6660002995551E+017,Mon May 22 15:52:02 IST 2017,RT @RakeshDass20: #BBMAsOnVh1 #IPLfinal #KabirIsGod Who is the architect of this unfathomable universe? Must know Visit https://t.co/Cv…,Sonia61603492,0,0
8.66600046485221E+017,Mon May 22 15:52:06 IST 2017,RT @Daas_shivam_ss: #BBMAsOnVh1 #IPLfinal If I say that #kabirisgod u never be agree to show the evidence plz visit…,AwdheshSen,0,0
8.66600050687857E+017,Mon May 22 15:52:07 IST 2017,RT @KamatGurudas: Nail biting finish to the #IPL. Congrats @mipaltan! Organizers need to re-draft rules on matches being interrupted due to…,daljitsingh1878,0,0
8.66600061542814E+017,Mon May 22 15:52:09 IST 2017,RT @sandeep10011992: #BBMAsOnVh1 #IPLfinal #KabirIsGod Peaceful and blessed Life Is Only Possible With Worship of Supreme God Kabir.…,AwdheshSen,0,0
8.66600061752541E+017,Mon May 22 15:52:10 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/qremXsDcI1,IndiaCricNews,0,0
8.66600072473084E+017,Mon May 22 15:52:12 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",VipulRa75181474,0,0
8.66600089925583E+017,Mon May 22 15:52:16 IST 2017,RT @Daas_shivam_ss: #BBMAsOnVh1 #IPLfinal #KabirIsGod Peaceful and blessed Life Is Only Possible With Worship of Supreme God Kabir.…,AwdheshSen,0,0
8.66600090663883E+017,Mon May 22 15:52:16 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/BgFdzIAn6t,INDCricNews,0,0
8.66600093855752E+017,Mon May 22 15:52:17 IST 2017,#ipl #DERBYvsWORCS WORCS: 342/5 (78.0 Ovs) B Cox : 1/3. Tom Kohler-Cadmore : 10/13. J Mendis:18-3-69-3. Worcs lead by 6,tweetcricscore,0,0
8.66600095059329E+017,Mon May 22 15:52:17 IST 2017,117 sixes alone by @mipaltan .. No team has crossed 100 ever.. #wowfact #IPL https://t.co/sBqgUPDi5P,Rational_me,0,0
8.6660011557793E+017,Mon May 22 15:52:22 IST 2017,RT @KyaUkhaadLega: People in Pakistan watching #IPLfinal be like.. https://t.co/3CDh1Impli,ravi_eze,0,0
8.66600135157051E+017,Mon May 22 15:52:27 IST 2017,RT @NitaMAmbani: HAPPINESS! #NitaAmbani #AkashAmbani #AnantAmbani #IPLfinal #IPL #MumbaiIndians #CricketMeriJaan [Pic Courtesy :…,dhindsa_taran,0,0
8.66600151611265E+017,Mon May 22 15:52:31 IST 2017,RT @Daas_shivam_ss: #dangalonzeetv #RememberingRajiv #RPSvsMI #BBMAsOnVh1 #IPLfinal Right Now #kabirisgod in india so pls visit this👇🏽…,AwdheshSen,0,0
8.66600174415749E+017,Mon May 22 15:52:36 IST 2017,RT @SirJadeja: Admit It. Faith Can Do Wonders Sometimes. Woman Of The Match. #MSDhoni #RPSvsMI #RPSvMI #MIvRPS #Dhoni #IPL10 Mumb…,Love_U_Shraddha,0,0
8.66600181122437E+017,Mon May 22 15:52:38 IST 2017,RT @thala_speaks: #Thala #Ajith Poster with #Dhoni in #ipl Match https://t.co/NPjH9L1smQ,vaibb21,0,0
8.66600185589359E+017,Mon May 22 15:52:39 IST 2017,RT @Troll_Cinema: #CSK 😍 Return of The Lions 😊 @ChennaiIPL #IPL https://t.co/VfJ6jJqFV7,bastin87912292,0,0
8.66600188026147E+017,Mon May 22 15:52:40 IST 2017,"#mondaymotivation Captains Role=Strategy+Execution; Player: Only Execution Vote now & let's discover the ""Fan View"" https://t.co/dimzANkyRr",ContestBoard,0,0
8.66600196116931E+017,Mon May 22 15:52:42 IST 2017,RT @fwildecricket: 13 runs conceded by Sundar is the fewest conceded in an IPL Final by a bowler who has bowled four overs. #IPL #IPLFinal,MufflerMan_vish,0,0
8.66600196905607E+017,Mon May 22 15:52:42 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",AamnaPariBaig,0,0
8.66600210092499E+017,Mon May 22 15:52:45 IST 2017,RT @Rajj8990: Feel sad for #Smithy He deserved d cup ! Away frm home for d past few months & dedicated himself to d tournament 🙁 #RPS #I…,Nandakumar2205,0,0
8.66600210969096E+017,Mon May 22 15:52:45 IST 2017,RT @mipaltan: Living the dream! #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/2QjUrpgrjk,qWp1UcyZyJYqBV2,0,0
8.66600214257435E+017,Mon May 22 15:52:46 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,antojohn9,0,0
8.66600224239649E+017,Mon May 22 15:52:48 IST 2017,RT @RPSupergiants: Our #IPL experience was amazing!🙌 We played some great teams & incredible games!🙏 Find our #IPLFinal images here:…,Finolexwater,0,0
8.66600228140466E+017,Mon May 22 15:52:49 IST 2017,RT @CSKFansOfficial: Retweet if you missed @CricSuperFan in these two years of #IPL #MSDhoni #GetReady2WhistlePodu4Csk https://t.co/5VsMtsL…,Anurag_nag7,0,0
8.66600234050355E+017,Mon May 22 15:52:51 IST 2017,RT @iamgs_7: Congrats MI #IPLfinal @MenInBlueDvotee @aaliyah_sethi @Ishita_K9 @BeingRozi @LoveRVPDF @Sayanaurshi @Msdian_Jiya https://t.co/…,Reenu7Reenu,0,0
8.66600235006558E+017,Mon May 22 15:52:51 IST 2017,"RT @sandeep10011992: #BBMAsOnVh1 #IPLfinal #kabirisgod according to our Holy books if u r not agree plz visit,, 👇…",AwdheshSen,0,0
8.66600237112017E+017,Mon May 22 15:52:51 IST 2017,RT @KamatGurudas: Nail biting finish to the #IPL. Congrats @mipaltan! Organizers need to re-draft rules on matches being interrupted due to…,sachinmore31,0,0
8.66600291713532E+017,Mon May 22 15:53:04 IST 2017,RT @stunningmoon: #DilSay MI and #DimagSay RPS! I hope MI does good fielding when their turn comes! https://t.co/VJiMag3rPH…,biswajit_k1991,0,0
8.66600298118357E+017,Mon May 22 15:53:06 IST 2017,#We still support u champ @msdhoni #IPL#Pune#Best Player#,ToshitJawale,0,0
8.66600304074252E+017,Mon May 22 15:53:07 IST 2017,We gotta respect this guy! #MI #IPLfinal #T20 #cricket #IND https://t.co/2PP4JR8yUs,CT2017Live,0,0
8.66600324693348E+017,Mon May 22 15:53:12 IST 2017,#IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI,Aman_RN,0,0
8.66600325255385E+017,Mon May 22 15:53:12 IST 2017,RT @IPL: #IPL Eliminator - There's only one star shining bright @iamsrk #SRHvKKR https://t.co/nfFY0XWm8m,iamsrk_vraj,0,0
8.6660032653056E+017,Mon May 22 15:53:13 IST 2017,RT @ContestBoard: Will Rohit Sharma make a better captain for India than Kohli? Lets vote and find out! #IPLfinal #RPSvsMI,AM_Deeksha,0,0
8.66600332696146E+017,Mon May 22 15:53:14 IST 2017,RT @AshokDass14: #dangalonzeetv #RememberingRajiv #RPSvsMI #IPLfinal #kabirisgod Kabir is complete God proof in veds Visit 👇…,SanjayK04346732,0,0
8.66600350899475E+017,Mon May 22 15:53:18 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",abbuse,0,0
8.66600352354755E+017,Mon May 22 15:53:19 IST 2017,RT @lit_cric_freak: Tables have turned Last day league stage IPL 9 #RPSvKXIP :Dead Rubber #RCBvDD :knockout Last day #IPL #KXIPvRPS : KO…,SkinnyHulk_,0,0
8.66600391512695E+017,Mon May 22 15:53:28 IST 2017,RT @achalsharma17: Enough of #IPL talks for now It's time to show our support to the real #Blue of #India #BleedBlue #TeamIndia…,neelpatil777,0,0
8.66600397837935E+017,Mon May 22 15:53:30 IST 2017,RT @SirPareshRawal: We have a wide variety of choices ! https://t.co/rpciWyhLha,DURGESH65146162,0,0
8.66600403726737E+017,Mon May 22 15:53:31 IST 2017,RT @AshokDass14: #dangalonzeetv #RememberingRajiv #RPSvsMI #BBMAsOnVh1 #IPLfinal Right Now #kabirisgod in india so pls visit this👇🏽…,SanjayK04346732,0,0
8.66600412773839E+017,Mon May 22 15:53:33 IST 2017,RT @o2amber: Exclusive proof that why Mumbai wins the #iplfinal2017 We will go to @ICC with this proof ~ #रायता_नरेश…,bholeshwar7799,0,0
